portal_id	gwas_source_category	legacy_trait_group	trait_group	phenotype	phenotype_name	description	trait_type	is_dichotomous	is_complex	pigean_id	mapping_count	target_id	target_label	target_ontology	mapping_predicate	confidence	mapping_justification	source
KPN.TRAIT:0000047	portal	ANTHROPOMETRIC	anthropometric	BMI	Body mass index (BMI)	Body mass index (BMI)	phenotype	0	false		2	EFO:0004340	body mass index	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000048	portal	ANTHROPOMETRIC	anthropometric	BMI1_5yrs	Body mass index (BMI) at 1.5 years	Body mass index (BMI) at 1.5 years	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000048	portal	ANTHROPOMETRIC	anthropometric	BMI1_5yrs	Body mass index (BMI) at 1.5 years	Body mass index (BMI) at 1.5 years	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000049	portal	ANTHROPOMETRIC	anthropometric	BMI1yr	Body mass index (BMI) at 1 year	Body mass index (BMI) at 1 year	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000049	portal	ANTHROPOMETRIC	anthropometric	BMI1yr	Body mass index (BMI) at 1 year	Body mass index (BMI) at 1 year	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000050	portal	ANTHROPOMETRIC	anthropometric	BMI2yrs	Body mass index (BMI) at 2 years	Body mass index (BMI) at 2 years	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000050	portal	ANTHROPOMETRIC	anthropometric	BMI2yrs	Body mass index (BMI) at 2 years	Body mass index (BMI) at 2 years	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000051	portal	ANTHROPOMETRIC	anthropometric	BMI3mons	Body mass index (BMI) at 3 months	Body mass index (BMI) at 3 months	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000051	portal	ANTHROPOMETRIC	anthropometric	BMI3mons	Body mass index (BMI) at 3 months	Body mass index (BMI) at 3 months	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000052	portal	ANTHROPOMETRIC	anthropometric	BMI3yrs	Body mass index (BMI) at 3 years	Body mass index (BMI) at 3 years	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000052	portal	ANTHROPOMETRIC	anthropometric	BMI3yrs	Body mass index (BMI) at 3 years	Body mass index (BMI) at 3 years	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000053	portal	ANTHROPOMETRIC	anthropometric	BMI5yrs	Body mass index (BMI) at 5 years	Body mass index (BMI) at 5 years	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000053	portal	ANTHROPOMETRIC	anthropometric	BMI5yrs	Body mass index (BMI) at 5 years	Body mass index (BMI) at 5 years	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000054	portal	ANTHROPOMETRIC	anthropometric	BMI6mons	Body mass index (BMI) at 6 months	Body mass index (BMI) at 6 months	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000054	portal	ANTHROPOMETRIC	anthropometric	BMI6mons	Body mass index (BMI) at 6 months	Body mass index (BMI) at 6 months	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000055	portal	ANTHROPOMETRIC	anthropometric	BMI6wks	Body mass index (BMI) at 6 weeks	Body mass index (BMI) at 6 weeks	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000055	portal	ANTHROPOMETRIC	anthropometric	BMI6wks	Body mass index (BMI) at 6 weeks	Body mass index (BMI) at 6 weeks	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000056	portal	ANTHROPOMETRIC	anthropometric	BMI7yrs	Body mass index (BMI) at 7 years	Body mass index (BMI) at 7 years	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000056	portal	ANTHROPOMETRIC	anthropometric	BMI7yrs	Body mass index (BMI) at 7 years	Body mass index (BMI) at 7 years	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000057	portal	ANTHROPOMETRIC	anthropometric	BMI8mons	Body mass index (BMI) at 8 months	Body mass index (BMI) at 8 months	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000057	portal	ANTHROPOMETRIC	anthropometric	BMI8mons	Body mass index (BMI) at 8 months	Body mass index (BMI) at 8 months	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000058	portal	ANTHROPOMETRIC	anthropometric	BMI8yrs	Body mass index (BMI) at 8 years	Body mass index (BMI) at 8 years	subgroup	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000058	portal	ANTHROPOMETRIC	anthropometric	BMI8yrs	Body mass index (BMI) at 8 years	Body mass index (BMI) at 8 years	subgroup	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000059	portal	ANTHROPOMETRIC	anthropometric	BMIadjSMK	BMI adj smoking status	BMI adj smoking status	adjusted	0			2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000059	portal	ANTHROPOMETRIC	anthropometric	BMIadjSMK	BMI adj smoking status	BMI adj smoking status	adjusted	0			2	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000060	portal	ANTHROPOMETRIC	anthropometric	BMIbirth	Body mass index (BMI) at birth	Body mass index (BMI) at birth	phenotype	0	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000060	portal	ANTHROPOMETRIC	anthropometric	BMIbirth	Body mass index (BMI) at birth	Body mass index (BMI) at birth	phenotype	0	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000061	portal	ANTHROPOMETRIC	anthropometric	BirthHeadCir	Head circumference at birth	Head circumference at birth	phenotype	0	false		1	EFO:0005114	obsolete_head circumference	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000062	portal	ANTHROPOMETRIC	anthropometric	ChildObesity	Childhood obesity	Childhood obesity	phenotype	1	false		7	MESH:D009765	Obesity	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000062	portal	ANTHROPOMETRIC	anthropometric	ChildObesity	Childhood obesity	Childhood obesity	phenotype	1	false		7	EFO:0001073	obesity	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000062	portal	ANTHROPOMETRIC	anthropometric	ChildObesity	Childhood obesity	Childhood obesity	phenotype	1	false		7	DOID:9970	obesity	DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000062	portal	ANTHROPOMETRIC	anthropometric	ChildObesity	Childhood obesity	Childhood obesity	phenotype	1	false		7	HP:0001513	Obesity	HP	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000062	portal	ANTHROPOMETRIC	anthropometric	ChildObesity	Childhood obesity	Childhood obesity	phenotype	1	false		7	MONDO:0011122	obesity disorder	MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000062	portal	ANTHROPOMETRIC	anthropometric	ChildObesity	Childhood obesity	Childhood obesity	phenotype	1	false		7	OMIM:601665		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000062	portal	ANTHROPOMETRIC	anthropometric	ChildObesity	Childhood obesity	Childhood obesity	phenotype	1	false		7	ORPHANET:521399	NON RARE IN EUROPE: Non rare obesity	ORPHANET	skos:closeMatch	0.6	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000063	portal	ANTHROPOMETRIC	anthropometric	GFAT	Gluteofemoral adipose tissue volume	Gluteofemoral adipose tissue volume	phenotype	0	false		2	MESH:D000273	Adipose Tissue	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000063	portal	ANTHROPOMETRIC	anthropometric	GFAT	Gluteofemoral adipose tissue volume	Gluteofemoral adipose tissue volume	phenotype	0	false		2	EFO:0803317	gluteofemoral adipose tissue measurement	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000064	portal	ANTHROPOMETRIC	anthropometric	GFATadjBMIHeight	GFAT adjusted for BMI and height	GFAT adjusted for BMI and height	adjusted	0	true		2	MESH:D000273	Adipose Tissue	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000064	portal	ANTHROPOMETRIC	anthropometric	GFATadjBMIHeight	GFAT adjusted for BMI and height	GFAT adjusted for BMI and height	adjusted	0	true		2	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000065	portal	ANTHROPOMETRIC	anthropometric	HEIGHT	Height	Height	phenotype	0	false		2	MESH:D001827	Body Height	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000065	portal	ANTHROPOMETRIC	anthropometric	HEIGHT	Height	Height	phenotype	0	false		2	EFO:0004339	obsolete_body height	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000066	portal	ANTHROPOMETRIC	anthropometric	HIPC	Hip circumference	Hip circumference	phenotype	0	false		2	MESH:D055105	Waist Circumference	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000066	portal	ANTHROPOMETRIC	anthropometric	HIPC	Hip circumference	Hip circumference	phenotype	0	false		2	EFO:0005093	obsolete_hip circumference	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000067	portal	ANTHROPOMETRIC	anthropometric	HIPCadjBMI	Hip circumference adj BMI	Hip circumference adj BMI	adjusted	0	false		2	MESH:D055105	Waist Circumference	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000067	portal	ANTHROPOMETRIC	anthropometric	HIPCadjBMI	Hip circumference adj BMI	Hip circumference adj BMI	adjusted	0	false		2	EFO:0008039	BMI-adjusted hip circumference	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000068	portal	ANTHROPOMETRIC	anthropometric	InfantHeadCir	Head circumference at 6-30 months	Head circumference at 6-30 months	phenotype	0	false		1	EFO:0005114	obsolete_head circumference	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000069	portal	ANTHROPOMETRIC	anthropometric	LFR	Leg fat ratio	Leg fat ratio	phenotype	0	false		2	MESH:D050218	Body Fat Distribution	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000069	portal	ANTHROPOMETRIC	anthropometric	LFR	Leg fat ratio	Leg fat ratio	phenotype	0	false		2	EFO:0004341	body fat distribution	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000070	portal	ANTHROPOMETRIC	anthropometric	Obesity	Obesity	Obesity	phenotype	1	false		7	MESH:D009765	Obesity	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000070	portal	ANTHROPOMETRIC	anthropometric	Obesity	Obesity	Obesity	phenotype	1	false		7	EFO:0001073	obesity	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000070	portal	ANTHROPOMETRIC	anthropometric	Obesity	Obesity	Obesity	phenotype	1	false		7	DOID:9970	obesity	DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000070	portal	ANTHROPOMETRIC	anthropometric	Obesity	Obesity	Obesity	phenotype	1	false		7	HP:0001513	Obesity	HP	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000070	portal	ANTHROPOMETRIC	anthropometric	Obesity	Obesity	Obesity	phenotype	1	false		7	MONDO:0011122	obesity disorder	MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000070	portal	ANTHROPOMETRIC	anthropometric	Obesity	Obesity	Obesity	phenotype	1	false		7	OMIM:601665		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000070	portal	ANTHROPOMETRIC	anthropometric	Obesity	Obesity	Obesity	phenotype	1	false		7	ORPHANET:521399	NON RARE IN EUROPE: Non rare obesity	ORPHANET	skos:closeMatch	0.6	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000071	portal	ANTHROPOMETRIC	anthropometric	PAT	Pericardial adipose tissue volume	Pericardial adipose tissue volume	phenotype	0	false		1	EFO:0007890	obsolete_pericardial adipose tissue measurement	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000072	portal	ANTHROPOMETRIC	anthropometric	SAT	Subcutaneous adipose tissue volume	Subcutaneous adipose tissue volume	phenotype	0	false		2	MESH:D050507	Subcutaneous Fat, Abdominal	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000072	portal	ANTHROPOMETRIC	anthropometric	SAT	Subcutaneous adipose tissue volume	Subcutaneous adipose tissue volume	phenotype	0	false		2	EFO:0004766	obsolete_subcutaneous adipose tissue quality	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000073	portal	ANTHROPOMETRIC	anthropometric	SCOOPvSTILTS	Obese vs thin	Obese vs thin	phenotype	1	false		7	MESH:D009765	Obesity	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000073	portal	ANTHROPOMETRIC	anthropometric	SCOOPvSTILTS	Obese vs thin	Obese vs thin	phenotype	1	false		7	EFO:0001073	obesity	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000073	portal	ANTHROPOMETRIC	anthropometric	SCOOPvSTILTS	Obese vs thin	Obese vs thin	phenotype	1	false		7	DOID:9970	obesity	DOID	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000073	portal	ANTHROPOMETRIC	anthropometric	SCOOPvSTILTS	Obese vs thin	Obese vs thin	phenotype	1	false		7	HP:0001513	Obesity	HP	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000073	portal	ANTHROPOMETRIC	anthropometric	SCOOPvSTILTS	Obese vs thin	Obese vs thin	phenotype	1	false		7	MONDO:0011122	obesity disorder	MONDO	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000073	portal	ANTHROPOMETRIC	anthropometric	SCOOPvSTILTS	Obese vs thin	Obese vs thin	phenotype	1	false		7	OMIM:601665		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000073	portal	ANTHROPOMETRIC	anthropometric	SCOOPvSTILTS	Obese vs thin	Obese vs thin	phenotype	1	false		7	ORPHANET:521399	NON RARE IN EUROPE: Non rare obesity	ORPHANET	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000074	portal	ANTHROPOMETRIC	anthropometric	SCOOPvUKHLS	Obese vs controls	Obese vs controls	phenotype	1	false		7	MESH:D009765	Obesity	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000074	portal	ANTHROPOMETRIC	anthropometric	SCOOPvUKHLS	Obese vs controls	Obese vs controls	phenotype	1	false		7	EFO:0001073	obesity	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000074	portal	ANTHROPOMETRIC	anthropometric	SCOOPvUKHLS	Obese vs controls	Obese vs controls	phenotype	1	false		7	DOID:9970	obesity	DOID	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000074	portal	ANTHROPOMETRIC	anthropometric	SCOOPvUKHLS	Obese vs controls	Obese vs controls	phenotype	1	false		7	HP:0001513	Obesity	HP	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000074	portal	ANTHROPOMETRIC	anthropometric	SCOOPvUKHLS	Obese vs controls	Obese vs controls	phenotype	1	false		7	MONDO:0011122	obesity disorder	MONDO	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000074	portal	ANTHROPOMETRIC	anthropometric	SCOOPvUKHLS	Obese vs controls	Obese vs controls	phenotype	1	false		7	OMIM:601665		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000074	portal	ANTHROPOMETRIC	anthropometric	SCOOPvUKHLS	Obese vs controls	Obese vs controls	phenotype	1	false		7	ORPHANET:521399	NON RARE IN EUROPE: Non rare obesity	ORPHANET	skos:relatedMatch	0.5	cross_reference	xref via EFO:0001073
KPN.TRAIT:0000075	portal	ANTHROPOMETRIC	anthropometric	SITAR_PG1	Take-off phase of the pubertal growth spurt (height at age 10 in girls and 12 in boys)		phenotype				1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000076	portal	ANTHROPOMETRIC	anthropometric	SITAR_PG2	Total pubertal growth (ages 8-adult)		phenotype				1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000077	portal	ANTHROPOMETRIC	anthropometric	SITAR_PG3	Late pubertal growth (ages 14-adult)		phenotype				1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000078	portal	ANTHROPOMETRIC	anthropometric	SITAR_PG4	SITAR longitudinal modeling a-size		phenotype				1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000079	portal	ANTHROPOMETRIC	anthropometric	SITAR_PG5	SITAR longitudinal modeling b-timing		phenotype				1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000080	portal	ANTHROPOMETRIC	anthropometric	SITAR_PG6	SITAR longitudinal modeling c-intensity		phenotype				1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0000081	portal	ANTHROPOMETRIC	anthropometric	STILTSvUKHLS	Controls vs thin	Controls vs thin	phenotype	1	false		2	MESH:D015992	Body Mass Index	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0000081	portal	ANTHROPOMETRIC	anthropometric	STILTSvUKHLS	Controls vs thin	Controls vs thin	phenotype	1	false		2	EFO:0004340	body mass index	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
KPN.TRAIT:0000082	portal	ANTHROPOMETRIC	anthropometric	TFR	Trunk fat ratio	Trunk fat ratio	phenotype	0	false		2	MESH:D050218	Body Fat Distribution	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
